"Experiment"	"Retention time"	"Cycle time"	"MS/MS count"
"HEK_210203"	11.96	0.35723	1
"III12_210129"	145.03	0.32867	0
"III12_210129"	136.94	0.41748	2
"VIII27_210129"	9.234	0.37148	1
"III23_210201"	15.706	0.46457	3
"III23_18compl_210129"	9.0201	0.37096	1
"VIII27_210129"	136.61	0.78827	8
"III23_210129"	10.191	0.32793	0
"III23_210201"	142.29	0.32684	0
"HEK_210201"	140.84	0.32043	0
"III23_210129"	29.66	5.0159	86
"III23_210201"	147.7	0.32684	0
"III23_210201"	53.192	2.0158	38
"III12_210129"	12.648	0.3554	1
"III12_210129"	148.51	0.36804	1
"HEK_210201"	146.45	0.32684	0
"III12_210129"	142.54	0.36713	1
"III12_210129"	6.3747	0.42143	2
"HEK_210203"	146.35	0.37079	1
"HEK_201204"	90.415	6.7433	115
"III23_18compl_210129"	120.31	6.6508	103
"HEK_210203"	77.626	6.8298	113
"III23_18compl_210129"	4.2028	0.42266	2
"HEK_201204"	145.95	0.32593	0
"HEK_210203"	149.49	0.36896	1
"HEK_201204"	145.77	0.32684	0
"III23_210201"	149.4	0.36896	1
"HEK_210201"	74.356	2.0274	36
"III23_210129"	3.4483	0.36724	1
"III23_210129"	4.036	0.32355	0
"III23_210129"	9.4922	0.32684	0
"VIII27_210129"	145.55	0.32684	0
"HEK_210203"	5.9236	0.32404	0
"HEK_210201"	137.4	0.31677	0
"III12_210129"	108.18	1.9208	34
"III23_210201"	101.02	2.0499	36
"III12_210129"	149.21	0.3241	0
"III23_210129"	6.0735	0.35989	1
"HEK_201204"	138.77	0.32043	0
"VIII27_210129"	135.95	0.40741	2
"III12_210129"	12.135	0.41794	2
"III23_210201"	32.004	5.7262	109
"III23_18compl_210129"	149.68	0.32501	0
"HEK_210201"	1.45	0.423	2
"HEK_210203"	7.9494	0.361	1
"HEK_201204"	143.15	0.33325	0
"III23_18compl_210129"	10.302	0.37376	1
"III12_210129"	10.018	0.37233	1
"VIII27_210129"	2.6801	0.3243	0
"III23_210201"	3.6459	0.42212	2
"III12_210129"	140.43	0.32135	0
"III23_210201"	59.035	6.4275	116
"HEK_210203"	92.84	7.0619	119
"III23_18compl_210129"	145.25	0.32867	0
"III23_18compl_210129"	87.696	2.1359	38
"III12_210129"	122.14	6.6628	103
"HEK_201204"	6.5413	0.32435	0
"III12_210129"	0.17465	0.36779	1
"HEK_210201"	2.9994	0.32465	0
"III23_210201"	29.963	5.0986	96
"III23_210201"	138.82	0.47882	3
"VIII27_210129"	0.79425	0.32398	0
"III23_18compl_210129"	64.402	2.0146	36
"HEK_201204"	0.58907	0.3236	0
"III12_210129"	145.19	0.3717	1
"III12_210129"	3.534	0.42073	2
"HEK_201204"	139.83	0.31952	0
"III23_210201"	20.154	1.9651	34
"III23_210129"	76.953	2.0709	38
"HEK_210203"	141.76	0.32501	0
"III23_210129"	138.19	0.31952	0
"VIII27_210129"	148.77	0.32593	0
"III12_210129"	12.538	0.3566	1
"III12_210129"	141.28	0.32227	0
"III12_210129"	6.7069	0.32341	0
"III23_210129"	141.69	0.737	7
"VIII27_210129"	148.54	0.36163	1
"HEK_210201"	57.497	2.1378	40
"HEK_210201"	34.316	5.2457	102
"HEK_210201"	128.32	6.5854	100
"VIII27_210129"	19.536	6.892	114
"HEK_210201"	51.816	2.0336	36
"HEK_210201"	11.332	0.32112	0
"III12_210129"	146.33	0.32501	0
"III23_210129"	109.2	6.8518	110
"III12_210129"	10.613	0.36552	1
"III23_210129"	71.188	6.7758	115
"III23_210129"	132.6	2.1213	36
"III23_210201"	38.021	5.7889	111
"HEK_201204"	137.63	0.41748	2
"III23_210201"	12.729	0.36375	1
"HEK_210203"	138.14	0.31952	0
"VIII27_210129"	139.32	0.32043	0
"VIII27_210129"	2.8308	0.36744	1
"HEK_210203"	4.6591	0.32407	0
"III12_210129"	141.18	0.32227	0
"III23_210201"	3.9753	0.36839	1
"HEK_210203"	137.08	0.6665	6
"III23_18compl_210129"	138.48	0.41565	2
"III12_210129"	10.413	0.32862	0
"III23_18compl_210129"	93.412	1.9798	36
"HEK_201204"	137.38	0.35522	1
"HEK_201204"	61.573	6.5366	119
"VIII27_210129"	61.847	2.0281	38
"HEK_201204"	140.19	0.35522	1
"III23_18compl_210129"	146.43	0.36255	1
"III23_210201"	149.96	0.36987	1
"III23_18compl_210129"	0.92331	0.32487	0
"HEK_201204"	14.125	0.41822	2
"III12_210129"	141.74	0.32501	0
"HEK_201204"	12.151	0.35614	1
"III12_210129"	15.61	0.4196	2
"III12_210129"	6.5091	0.36687	1
"HEK_210203"	149.98	0.40558	2
"III23_18compl_210129"	18.849	6.418	103
"III23_18compl_210129"	148.59	0.32501	0
"HEK_201204"	124.33	6.6051	100
"HEK_201204"	4.2764	0.32264	0
"III12_210129"	147.97	0.36804	1
"VIII27_210129"	55.28	6.2162	104
"VIII27_210129"	144.18	0.49255	3
"HEK_201204"	0.26637	0.36653	1
"VIII27_210129"	139.77	0.32043	0
"HEK_210201"	125.02	5.2066	79
"VIII27_210129"	140.7	0.36438	1
"III23_18compl_210129"	141.66	0.48523	3
"HEK_210203"	12.106	0.36404	1
"VIII27_210129"	4.9453	0.36667	1
"HEK_201204"	22.149	6.6835	113
"HEK_210203"	142.8	0.67932	6
"III23_18compl_210129"	145.36	0.32867	0
"HEK_201204"	9.0299	0.36896	1
"III23_210129"	123.85	6.6454	103
"VIII27_210129"	10.258	0.32885	0
"III23_18compl_210129"	10.228	0.42744	2
"VIII27_210129"	9.5785	0.37188	1
"III23_210201"	93.018	2.0421	36
"HEK_210203"	123.36	6.6151	100
"HEK_201204"	146.9	0.32501	0
"III12_210129"	78.866	6.4792	105
"HEK_210201"	59.146	6.3547	110
"VIII27_210129"	135.28	2.2522	31
"III23_18compl_210129"	144.89	0.37537	1
"HEK_210203"	6.6117	0.42131	2
"III23_210129"	149.4	0.36804	1
"III23_18compl_210129"	117.95	6.7305	105
"III23_18compl_210129"	143.33	0.49438	3
"III12_210129"	140.28	0.42023	2
"III12_210129"	11.555	0.35683	1
"HEK_201204"	148.93	0.32501	0
"HEK_201204"	142.82	0.4303	2
"VIII27_210129"	139.54	0.36438	1
"HEK_210201"	12.968	0.7925	8
"VIII27_210129"	43.533	6.5508	116
"III23_210129"	11.526	0.32015	0
"HEK_201204"	2.9152	0.32305	0
"III23_210201"	73.425	1.9707	38
"HEK_210201"	146.4	0.32684	0
"III23_210201"	2.2132	0.36027	1
"III23_18compl_210129"	4.1239	0.3247	0
"HEK_210201"	1.3127	0.36794	1
"III23_210129"	6.3429	0.3602	1
"III23_210201"	5.9345	0.36724	1
"HEK_201204"	141.05	0.31952	0
"VIII27_210129"	145.94	0.32684	0
"HEK_201204"	14.786	0.48002	3
"III12_210129"	145.61	0.32593	0
"III23_18compl_210129"	6.5924	0.36286	1
"VIII27_210129"	4.6846	0.32347	0
"HEK_210201"	148.76	0.32501	0
"III23_210129"	144.37	0.33325	0
"III23_18compl_210129"	139.88	0.35614	1
"III12_210129"	145.07	0.32867	0
"VIII27_210129"	13.01	0.92634	11
"HEK_201204"	145.72	0.32684	0
"III23_18compl_210129"	8.3465	0.37073	1
"III23_18compl_210129"	64.751	2.0261	36
"VIII27_210129"	48.121	6.7365	118
"III23_210129"	140.1	0.32227	0
"HEK_201204"	4.4154	0.32327	0
"III23_210201"	8.7103	0.32524	0
"VIII27_210129"	139.5	0.36346	1
"HEK_210203"	141.44	0.3653	1
"III23_18compl_210129"	139.33	0.31952	0
"HEK_210201"	0.30924	0.32515	0
"III23_210201"	45.765	1.9993	36
"III23_18compl_210129"	8.7136	0.32776	0
"III23_210201"	147.72	0.32593	0
"III12_210129"	30.77	4.0616	72
"III23_18compl_210129"	132.47	2.0563	36
"III23_18compl_210129"	135.76	0.85144	9
"HEK_201204"	149.78	0.32501	0
"HEK_201204"	149.14	0.32501	0
"VIII27_210129"	14.686	0.3578	1
"HEK_201204"	32.342	2.0538	36
"VIII27_210129"	7.123	0.32418	0
"III23_18compl_210129"	14.263	0.36541	1
"HEK_210203"	87.739	1.9414	36
"III23_18compl_210129"	139.61	0.31769	0
"III23_18compl_210129"	51.473	2.0533	36
"III23_210129"	25.649	1.964	38
"III12_210129"	143.5	0.49255	3
"VIII27_210129"	137.6	0.41199	2
"VIII27_210129"	138.51	0.48065	3
"VIII27_210129"	136.41	0.73151	7
"III23_18compl_210129"	5.2772	0.32524	0
"HEK_210201"	138.31	0.4184	2
"III23_18compl_210129"	15.492	0.42	2
"HEK_210203"	145.95	0.32684	0
"HEK_201204"	138.88	0.36346	1
"III23_210201"	133.64	7.0532	113
"HEK_210201"	9.4197	0.37199	1
"HEK_210203"	5.1422	0.32424	0
"HEK_201204"	143.62	0.3772	1
"III23_210129"	147.2	0.32593	0
"III23_18compl_210129"	53.129	2.1268	38
"III23_210201"	149.81	0.32501	0
"III23_210129"	61.953	6.4611	110
"III12_210129"	139.36	0.31952	0
"VIII27_210129"	19.317	6.5889	105
"HEK_201204"	139.95	0.35889	1
"III23_210129"	63.714	2.0162	36
"III23_210201"	34.73	2.0629	40
"III23_210129"	11.486	0.41891	2
"III12_210129"	13.896	0.32072	0
"III23_210129"	141.93	0.42297	2
"III23_210201"	142.41	0.32867	0
"III23_210129"	140.64	0.32135	0
"HEK_210203"	49.018	6.4673	110
"III23_210129"	138.98	0.32043	0
"HEK_210203"	44.031	2.0135	38
"VIII27_210129"	4.2344	0.32312	0
"III23_18compl_210129"	37.375	6.6351	119
"III23_210201"	146.12	0.32684	0
"III12_210129"	142.54	0.42938	2
"III23_210129"	11.049	0.36701	1
"III23_210129"	0.018974	0.32394	0
"HEK_201204"	139.46	0.36346	1
"III23_210129"	133.29	2.1194	36
"HEK_210203"	144.63	0.43121	2
"HEK_210201"	13.814	0.31895	0
"VIII27_210129"	97.123	2.0522	36
"III12_210129"	10.831	0.4212	2
"III12_210129"	146.61	0.32501	0
"HEK_210203"	10.168	0.3297	0
"III23_18compl_210129"	41.802	2.1128	38
"HEK_210203"	2.2277	0.3607	1
"VIII27_210129"	2.3967	0.36053	1
"HEK_201204"	137.11	0.41656	2
"VIII27_210129"	141.36	0.54382	4
"HEK_201204"	1.7869	0.32337	0
"III23_210201"	131.71	6.6476	101
"III23_210201"	2.493	0.32435	0
"HEK_210201"	9.1458	0.32581	0
"HEK_201204"	58.32	6.4188	115
"III12_210129"	135.26	1.9034	26
"III23_210201"	141.47	0.4184	2
"VIII27_210129"	30.82	4.9039	89
"HEK_201204"	7.0702	0.32361	0
"VIII27_210129"	13.619	0.41759	2
"III23_210201"	146.53	0.36987	1
"HEK_210201"	83.03	6.8257	117
"HEK_201204"	69.971	2.1281	38
"III23_210129"	146.23	0.32776	0
"HEK_201204"	50.272	2.0689	38
"III23_210129"	12.881	0.31981	0
"III23_210201"	149.86	0.36987	1
"III23_18compl_210129"	7.2377	0.3705	1
"HEK_201204"	99.217	2.0558	36
"III23_210129"	136.28	0.35431	1
"III23_18compl_210129"	140.23	0.32043	0
"HEK_210203"	43.153	2.1204	38
"III12_210129"	7.6688	0.32418	0
"HEK_201204"	141.73	0.3241	0
"VIII27_210129"	147.07	0.32593	0
"VIII27_210129"	144.73	0.36804	1
"HEK_210203"	145.43	0.36621	1
"III12_210129"	141.99	0.36072	1
"HEK_210203"	4.3844	0.32384	0
"III12_210129"	140.68	0.32135	0
"VIII27_210129"	14.746	0.32118	0
"III23_210201"	133.39	2.0737	36
"HEK_210203"	33.879	2.0368	38
"HEK_210203"	127.65	5.4501	83
"III23_210129"	15.245	0.48357	3
"HEK_210203"	5.4099	0.32424	0
"HEK_201204"	10.67	0.32747	0
"HEK_201204"	140.45	0.47882	3
"III23_18compl_210129"	6.3626	0.32538	0
"HEK_210201"	85.371	2.0668	36
"III12_210129"	9.6047	0.32833	0
"III23_210129"	148.44	0.3241	0
"III23_210129"	12.341	0.35591	1
"VIII27_210129"	6.4848	0.32398	0
"III23_210129"	9.8459	0.3277	0
"HEK_210201"	45.038	2.1197	38
"III23_210129"	93.217	1.9322	34
"HEK_210201"	149.44	0.36804	1
"HEK_201204"	41.4	2.1481	38
"VIII27_210129"	5.0887	0.32304	0
"III23_18compl_210129"	82.785	1.9748	36
"III23_18compl_210129"	10.965	0.42143	2
"VIII27_210129"	11.457	0.32015	0
"HEK_201204"	23.091	6.1103	100
"III23_210201"	6.5167	0.32375	0
"HEK_201204"	9.59	0.3713	1
"HEK_210201"	4.7999	0.32427	0
"III23_210201"	140.52	0.41656	2
"HEK_201204"	0.63888	0.32257	0
"HEK_210203"	7.1817	0.42283	2
"III23_18compl_210129"	0.92872	0.36851	1
"VIII27_210129"	10.32	0.37228	1
"III23_18compl_210129"	149.21	0.3241	0
"III23_210201"	14.991	0.75508	8
"VIII27_210129"	0.0027447	0.32672	0
"HEK_210201"	147.14	0.37079	1
"III23_18compl_210129"	140.92	0.32043	0
"III23_210201"	138.11	0.36346	1
"HEK_210203"	110.89	1.447	22
"III23_18compl_210129"	9.8131	0.33022	0
"HEK_210203"	7.2124	0.36758	1
"III12_210129"	7.7652	0.32444	0
"HEK_210201"	146.88	0.32593	0
"III23_18compl_210129"	5.7872	0.32573	0
"III23_210201"	41.472	2.1378	38
"HEK_210201"	12.177	0.4006	2
"III23_210201"	147.02	0.32593	0
"III23_210129"	9.6307	0.37239	1
"III23_210129"	147.52	0.36163	1
"VIII27_210129"	7.3626	0.32453	0
"III12_210129"	148.5	0.42297	2
"III23_210201"	145.59	0.32867	0
"III23_18compl_210129"	57.158	6.2121	110
"HEK_201204"	125.76	6.6106	100
"III23_210201"	144.47	0.3772	1
"VIII27_210129"	2.148	0.36733	1
"III23_210129"	132.49	2.0572	36
"HEK_210203"	135.69	0.78461	8
"III12_210129"	116	6.6774	104
"VIII27_210129"	13.695	0.32015	0
"VIII27_210129"	9.1702	0.32639	0
"III12_210129"	2.5975	0.323	0
"HEK_210201"	14.807	0.31981	0
"III23_210129"	7.3694	0.3239	0
"HEK_210203"	110.95	1.8214	27
"III23_18compl_210129"	39.564	6.5115	113
"HEK_201204"	11.054	0.32095	0
"HEK_210201"	146.53	0.32501	0
"III23_18compl_210129"	13.348	0.32003	0
"III23_210129"	2.5306	0.32371	0
"HEK_210201"	138.88	0.4184	2
"III12_210129"	65.928	6.5561	117
"III23_18compl_210129"	140.03	0.32043	0
"HEK_210203"	138.28	0.32043	0
"HEK_201204"	111.68	6.6747	105
"III12_210129"	146.6	0.32501	0
"III23_18compl_210129"	6.6983	0.32547	0
"III12_210129"	1.8488	0.32394	0
"HEK_210203"	2.6085	0.32341	0
"III23_18compl_210129"	148.55	0.32501	0
"HEK_201204"	139.14	0.31952	0
"III23_18compl_210129"	5.1404	0.36209	1
"III12_210129"	143.24	0.49255	3
"III12_210129"	147.08	0.36713	1
"HEK_210203"	14.265	0.41885	2
"HEK_210203"	147.11	0.32593	0
"III23_18compl_210129"	132.54	2.0746	36
"VIII27_210129"	137.8	0.41931	2
"HEK_201204"	148.05	0.32501	0
"III12_210129"	1.1575	0.3236	0
"III23_210201"	147.25	0.36255	1
"III23_18compl_210129"	140.02	0.42023	2
"HEK_210203"	49.228	6.7078	119
"III23_210129"	144.09	0.6189	5
"III12_210129"	42.009	2.01	38
"VIII27_210129"	147.32	0.32593	0
"VIII27_210129"	36.24	6.6211	117
"VIII27_210129"	3.9729	0.48281	3
"III12_210129"	1.5116	0.32281	0
"HEK_210203"	145.45	0.32867	0
"III23_210201"	55.419	2.1263	38
"HEK_210201"	144.57	0.4303	2
"III12_210129"	2.5437	0.36675	1
"HEK_210203"	7.2994	0.32516	0
"III12_210129"	5.5887	0.32307	0
"III23_210201"	148.46	0.32501	0
"III23_210201"	0.82345	0.32435	0
"III12_210129"	72.387	6.3799	111
"III23_210129"	11.618	0.36386	1
"III12_210129"	139.76	0.31952	0
"VIII27_210129"	140.89	0.42023	2
"HEK_201204"	14.734	0.46297	3
"III23_210129"	142.87	0.67841	6
"VIII27_210129"	144.85	0.33051	0
"III23_210129"	13.185	0.35666	1
"HEK_201204"	16.568	0.82912	9
"HEK_201204"	13.828	0.36306	1
"VIII27_210129"	9.3205	0.32747	0
"III23_18compl_210129"	90.644	2.14	38
"HEK_210203"	131.4	6.6586	101
"VIII27_210129"	145.57	0.32684	0
"VIII27_210129"	38.589	6.5064	119
"III23_18compl_210129"	2.6955	0.36175	1
"HEK_210201"	145.26	0.37262	1
"HEK_201204"	109.73	7.104	113
"III23_210129"	144.69	0.36896	1
"HEK_201204"	146	0.32684	0
"III12_210129"	140.57	0.42023	2
"III23_210129"	15.15	0.74982	8
"III23_210129"	140.3	0.32318	0
"HEK_201204"	27.46	6.1555	111
"HEK_210201"	9.544	0.36386	1
"VIII27_210129"	4.143	0.3669	1
"III23_210129"	144.93	0.37354	1
"VIII27_210129"	6.6999	0.3231	0
"VIII27_210129"	92.07	1.9991	36
"HEK_210203"	141.59	0.42023	2
"III23_210129"	118.46	6.898	108
"HEK_201204"	145.96	0.32593	0
"III23_210201"	81.704	2.0251	36
"VIII27_210129"	144.61	0.4303	2
"HEK_210201"	33.503	2.1286	40
"III23_18compl_210129"	6.8652	0.32516	0
"III23_210201"	75.919	2.0078	36
"VIII27_210129"	134.99	3.0038	43
"III23_210129"	146.88	0.32593	0
"III23_18compl_210129"	139.55	0.41748	2
"III23_210201"	137.48	0.41565	2
"HEK_201204"	140.98	0.32135	0
"VIII27_210129"	136.85	0.36346	1
"VIII27_210129"	112.63	6.8578	108
"III23_210129"	107.18	6.7996	113
"III12_210129"	3.3906	0.32358	0
"HEK_210201"	3.3014	0.36751	1
"III12_210129"	69.511	6.6371	110
"III23_210201"	7.3631	0.32513	0
"VIII27_210129"	2.6525	0.35957	1
"III23_210201"	141.79	0.5484	4
"HEK_210203"	3.7624	0.36817	1
"III23_210201"	70.732	6.4568	112
"HEK_210203"	142.3	0.54932	4
"VIII27_210129"	83.97	2.0508	36
"III23_210201"	5.547	0.32433	0
"III23_210201"	0.65204	0.36787	1
"VIII27_210129"	34.54	2.1178	42
"VIII27_210129"	0.29282	0.36805	1
"III23_210201"	1.0386	0.48361	3
"III23_210129"	130.32	6.6476	100
"HEK_210201"	147.99	0.36163	1
"HEK_201204"	40.88	2.027	38
"VIII27_210129"	149.11	0.36896	1
"III23_210129"	1.7383	0.32407	0
"III23_18compl_210129"	102.42	6.9305	117
"HEK_210203"	140.42	0.36346	1
"VIII27_210129"	5.3062	0.32318	0
"III23_210129"	110.92	1.8649	32
"III23_210129"	149.66	0.42206	2
"III23_210129"	41.083	6.5609	118
"III23_210201"	144.26	0.80383	8
"HEK_210201"	13.958	0.319	0
"III23_210201"	149.21	0.32593	0
"III23_210201"	148.53	0.32684	0
"III23_210129"	11.948	0.31969	0
"III23_210201"	2.9342	0.32497	0
"III23_18compl_210129"	0.97955	0.36093	1
"III23_210129"	14.174	0.32078	0
"VIII27_210129"	8.1056	0.42269	2
"III23_210201"	49.972	2.0098	36
"III12_210129"	13.221	0.31986	0
"HEK_210203"	3.7496	0.40483	2
"HEK_210201"	76.629	6.5204	106
"HEK_210203"	149.58	0.32501	0
"HEK_210203"	147.92	0.36255	1
"HEK_210201"	142.67	0.49438	3
"VIII27_210129"	5.0639	0.32338	0
"III23_18compl_210129"	136.35	0.3598	1
"HEK_201204"	60.666	1.9789	36
"HEK_210201"	4.6736	0.35986	1
"HEK_201204"	64.915	2.097	38
"III12_210129"	139.74	0.48065	3
"III12_210129"	143.09	0.49164	3
"HEK_201204"	148.47	0.32593	0
"HEK_201204"	12.14	0.319	0
"HEK_201204"	12.26	0.36329	1
"III23_210201"	14.904	0.48094	3
"III23_210201"	140.85	0.31952	0
"HEK_201204"	9.1583	0.36947	1
"VIII27_210129"	1.2726	0.36098	1
"III23_18compl_210129"	16.343	0.54279	4
"III12_210129"	54.564	1.9849	38
"III23_210129"	140.93	0.58502	5
"III23_18compl_210129"	129.82	5.3394	82
"VIII27_210129"	137.88	0.32135	0
"III23_210129"	142.42	0.42664	2
"VIII27_210129"	4.617	0.32252	0
"HEK_210203"	143.6	0.49622	3
"HEK_201204"	14.013	0.31912	0
"VIII27_210129"	144.15	0.43213	2
"HEK_210203"	11.603	0.32084	0
"HEK_210203"	132.04	6.6861	101
"HEK_201204"	0.37376	0.32315	0
"III23_18compl_210129"	73.356	6.6435	112
"III23_18compl_210129"	42.25	2.0496	38
"VIII27_210129"	1.403	0.32322	0
"III23_210201"	143.79	0.336	0
"III12_210129"	5.3895	0.61014	5
"III23_210129"	138.96	0.36346	1
"HEK_210203"	10.579	0.32999	0
"III23_210201"	61.584	2.0281	36
"HEK_210201"	138.37	0.60425	5
"VIII27_210129"	146.54	0.37079	1
"III12_210129"	148.88	0.32501	0
"VIII27_210129"	70.182	6.7328	118
"III23_210129"	145.54	0.32684	0
"III23_210129"	85.58	2.048	36
"HEK_210201"	8.4691	0.3245	0
"III23_18compl_210129"	146.97	0.32593	0
"III23_210201"	142.96	0.49164	3
"III12_210129"	149.44	0.3241	0
"HEK_210201"	148.03	0.36896	1
"VIII27_210129"	67.312	3.6781	63
"HEK_210201"	12.407	0.36295	1
"HEK_210203"	147.83	0.32593	0
"III23_18compl_210129"	137.18	0.36163	1
"III12_210129"	11.737	0.36329	1
"HEK_210203"	146.58	0.32684	0
"III23_210129"	137.33	0.35156	1
"III23_210129"	50.697	2.1419	40
"III23_210129"	11.958	0.36364	1
"III23_18compl_210129"	34.033	5.6035	102
"VIII27_210129"	7.418	0.32381	0
"III23_210201"	7.8114	0.32458	0
"III23_210129"	53.341	2.0929	38
"III23_210129"	68.859	2.0723	38
"III23_210129"	5.4421	0.42157	2
"HEK_201204"	143.54	0.36987	1
"III12_210129"	7.8261	0.32413	0
"HEK_210201"	138.32	0.32043	0
"HEK_210201"	143.91	0.49255	3
"VIII27_210129"	141.09	0.48065	3
"HEK_210203"	140.38	0.32227	0
"III23_210201"	33.243	2.1048	40
"III23_18compl_210129"	140.46	0.35522	1
"III23_210129"	3.9139	0.36033	1
"III12_210129"	149.78	0.36713	1
"III23_210129"	145.49	0.37079	1
"HEK_210201"	8.3397	0.32524	0
"III23_210129"	136.9	0.31952	0
"HEK_210201"	33.982	5.1558	94
"HEK_201204"	11.672	0.31878	0
"III12_210129"	149.61	0.32501	0
"III23_210201"	48.367	2.1018	38
"III23_210201"	64.379	2.0769	38
"VIII27_210129"	148.58	0.32501	0
"HEK_201204"	147.67	0.32593	0
"III23_18compl_210129"	142.63	0.60516	5
"III23_18compl_210129"	45.218	2.0865	38
"III23_18compl_210129"	5.0302	0.32573	0
"III12_210129"	137.5	0.53741	4
"HEK_201204"	2.4102	0.32328	0
"III12_210129"	141.02	0.32227	0
"HEK_201204"	0.89627	0.36052	1
"III23_210201"	10.947	0.42292	2
"HEK_210203"	109.83	6.8262	109
"III12_210129"	8.1873	0.4232	2
"III23_210129"	0.73445	0.32387	0
"HEK_201204"	99.872	1.9821	34
"HEK_210203"	71.463	1.9556	36
"VIII27_210129"	141.37	0.3653	1
"III23_210129"	2.7864	0.32395	0
"III12_210129"	147.3	0.32501	0
"HEK_210201"	11.338	0.32192	0
"III23_210201"	144.49	0.43121	2
"HEK_210201"	148.01	0.4248	2
"III23_210129"	10.489	0.42709	2
"III23_210201"	138.24	0.466	3
"VIII27_210129"	147.19	0.32593	0
"III23_210201"	139.15	0.3186	0
"HEK_210203"	109.26	6.7163	107
"HEK_210201"	15.569	0.47939	3
"HEK_201204"	146.38	0.32501	0
"HEK_210203"	8.7083	0.32576	0
"HEK_210203"	1.4669	0.42344	2
"VIII27_210129"	1.9286	0.32418	0
"III23_210201"	4.4049	0.32421	0
"III23_210129"	48.785	2.0311	38
"HEK_210203"	2.661	0.32423	0
"III23_210129"	146.14	0.32684	0
"III23_210201"	92.622	2.0091	36
"III23_210201"	80.047	2.1249	40
"VIII27_210129"	12.434	0.31969	0
"III23_210129"	140.01	0.36621	1
"III23_210201"	14.827	0.35769	1
"HEK_210201"	76.595	2.027	36
"III23_210129"	1.7197	0.42167	2
"III23_210201"	41.436	2.1552	38
"III23_18compl_210129"	14.421	0.32129	0
"HEK_210201"	140.36	0.3241	0
"HEK_201204"	38.096	2.078	38
"VIII27_210129"	137.71	0.31311	0
"HEK_210201"	141.21	0.32043	0
"HEK_210203"	143.58	0.36987	1
"HEK_210203"	0.89232	0.3685	1
"III23_210201"	27.481	2.1001	40
"VIII27_210129"	149.26	0.36896	1
"HEK_210203"	15.261	0.48105	3
"VIII27_210129"	6.869	0.36695	1
"HEK_210201"	14.187	0.54125	4
"III23_210201"	13.991	0.32146	0
"III23_210129"	36.738	1.9842	38
"III12_210129"	0.62577	0.32393	0
"HEK_201204"	73.901	2.1199	38
"III12_210129"	11.141	0.46515	3
"III23_18compl_210129"	7.8049	0.36358	1
"III23_18compl_210129"	5.6459	0.3695	1
"III12_210129"	109.81	6.9475	110
"III23_210201"	8.4764	0.36947	1
"III23_210201"	58.681	2.0512	38
"HEK_210201"	139.6	0.32043	0
"VIII27_210129"	5.3537	0.36661	1
"III12_210129"	7.0545	0.32287	0
"HEK_201204"	141.11	0.54474	4
"HEK_210203"	1.4561	0.32477	0
"HEK_210203"	142.23	0.48889	3
"III23_210129"	147.99	0.32684	0
"III23_210129"	88.873	2.1231	36
"III12_210129"	148.83	0.32501	0
"HEK_210203"	4.9745	0.36804	1
"HEK_210203"	12.376	0.32009	0
"VIII27_210129"	142.55	0.33142	0
"III23_210129"	15.741	0.73282	7
"HEK_210201"	124.04	6.5259	100
"III12_210129"	61.294	1.9627	36
"HEK_201204"	1.9415	0.32341	0
"III12_210129"	4.1671	0.3231	0
"III12_210129"	14.121	0.32078	0
"VIII27_210129"	6.7276	0.35937	1
"HEK_210201"	144.63	0.42847	2
"HEK_210201"	143.72	0.49438	3
"VIII27_210129"	148.7	0.36804	1
"III23_210201"	3.6637	0.32403	0
"III23_210129"	140.69	0.36438	1
"III12_210129"	143	0.73975	7
"III23_210201"	11.557	0.32061	0
"HEK_201204"	45.733	1.9759	38
"III23_210201"	14.14	0.36392	1
"HEK_201204"	8.0515	0.32495	0
"VIII27_210129"	142.32	0.37354	1
"III23_18compl_210129"	9.5009	0.33005	0
"III23_18compl_210129"	146.76	0.36255	1
"III23_210129"	49.998	2.138	38
"III23_210129"	127.05	6.8175	105
"HEK_210201"	3.7362	0.32362	0
"III23_210201"	90.233	2.1584	38
"III23_18compl_210129"	146.72	0.32684	0
"VIII27_210129"	112.29	6.904	112
"HEK_210201"	140.94	0.48065	3
"HEK_210201"	141.87	0.32501	0
"HEK_210201"	67.236	3.82	65
"HEK_210201"	12.373	0.36312	1
"III23_18compl_210129"	11.701	0.31946	0
"HEK_210201"	140.75	0.54382	4
"HEK_201204"	128.99	6.5817	100
"III12_210129"	138.61	0.32135	0
"VIII27_210129"	4.7298	0.36767	1
"III23_18compl_210129"	146.14	0.37079	1
"III23_210129"	86.505	2.0297	36
"HEK_210203"	142.05	0.32135	0
"HEK_201204"	10.71	0.4248	2
"HEK_201204"	5.3127	0.32413	0
"III12_210129"	23.26	6.2844	101
"III23_18compl_210129"	1.4056	0.32482	0
"HEK_210201"	148.09	0.32593	0
"HEK_210203"	9.3546	0.32827	0
"III23_210129"	7.7109	0.32481	0
"HEK_210203"	148.86	0.32593	0
"III23_210129"	6.0227	0.32372	0
"HEK_201204"	149.49	0.32501	0
"III23_18compl_210129"	106.27	6.6225	102
"III23_18compl_210129"	45.962	6.3533	113
"HEK_201204"	77.244	2.1227	38
"III12_210129"	141.29	0.32135	0
"HEK_201204"	138.7	0.36346	1
"III12_210129"	145.48	0.3717	1
"III23_18compl_210129"	3.2593	0.32524	0
"III23_210129"	142.05	0.48248	3
"III23_210129"	96.383	2.1181	36
